name,hash_name,sell_listings,sell_price,sell_price_text,app_icon,app_name,asset_description,sale_price_text
AWP | Atheris (Field-Tested),AWP | Atheris (Field-Tested),1219,302,$3.02,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '3220803311', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpot621FAR17PLfYQJU5cyzhr-GkvP9Jrafw2lU6ccp0rqX8d2nigTm_hdoNWmiIYHBdAVsaAzR-QO-xLq6g5G5uIOJlyWELqSUrQ', 'tradable': 1, 'name': 'AWP | Atheris (Field-Tested)', 'name_color': 'D2D2D2', 'type': 'Restricted Sniper Rifle', 'market_name': 'AWP | Atheris (Field-Tested)', 'market_hash_name': 'AWP | Atheris (Field-Tested)', 'commodity': 0}",$2.89
AWP | Atheris (Minimal Wear),AWP | Atheris (Minimal Wear),402,549,$5.49,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4903677897', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpot621FAR17PLfYQJU5cyzhr-HnvD8J_WDkm4GvZEh0uiW9tms3Qfl-Rdpa2vzJ9CQcVU5YgnTq1C2l7--gce_ot2XnpAZ32EI', 'tradable': 1, 'name': 'AWP | Atheris (Minimal Wear)', 'name_color': 'D2D2D2', 'type': 'Restricted Sniper Rifle', 'market_name': 'AWP | Atheris (Minimal Wear)', 'market_hash_name': 'AWP | Atheris (Minimal Wear)', 'commodity': 0}",$5.26
AWP | Atheris (Well-Worn),AWP | Atheris (Well-Worn),992,199,$1.99,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4423800300', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpot621FAR17PLfYQJU5cyzhr-GkvP9Jrafw2lU6ccp0rqX8d2nigTm_hdoNWmiIYHBdAVsaAzR-QO-xLq6g5G5uIOJlyWELqSUrQ', 'tradable': 1, 'name': 'AWP | Atheris (Well-Worn)', 'name_color': 'D2D2D2', 'type': 'Restricted Sniper Rifle', 'market_name': 'AWP | Atheris (Well-Worn)', 'market_hash_name': 'AWP | Atheris (Well-Worn)', 'commodity': 0}",$1.91
AWP | BOOM (Factory New),AWP | BOOM (Factory New),8,33539,$335.39,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4829248897', 'instanceid': '480085569', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpot621FA957PHEcDB9_9W7hIyOqPv9NLPF2G5VuZQl072WodSkjQTn_UU-YTqncYaccFc2NQyBqVXqxuzqhZG7uc_XiSw0f3y6kYU', 'tradable': 1, 'name': 'AWP | BOOM (Factory New)', 'name_color': 'D2D2D2', 'type': 'Classified Sniper Rifle', 'market_name': 'AWP | BOOM (Factory New)', 'market_hash_name': 'AWP | BOOM (Factory New)', 'commodity': 0}",$320.81
AWP | BOOM (Field-Tested),AWP | BOOM (Field-Tested),157,6110,$61.10,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '595895833', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpot621FA957PHEcDB9_9W7hIyOqPrxN7LEmyUFu5Eo2LmZ9oj2jAWw-EpkZzyhdY_HIFM9NwmB-wDowLy8jJ7vus-Y1zI97fYk89FL', 'tradable': 1, 'name': 'AWP | BOOM (Field-Tested)', 'name_color': 'D2D2D2', 'type': 'Classified Sniper Rifle', 'market_name': 'AWP | BOOM (Field-Tested)', 'market_hash_name': 'AWP | BOOM (Field-Tested)', 'commodity': 0}",$58.45
AWP | BOOM (Minimal Wear),AWP | BOOM (Minimal Wear),192,8450,$84.50,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '310776497', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpot621FA957PHEcDB9_9W7hIyOqPv9NLPF2G5VuZQl072WodSkjQTn_UU-YTqncYaccFc2NQyBqVXqxuzqhZG7uc_XiSw0f3y6kYU', 'tradable': 1, 'name': 'AWP | BOOM (Minimal Wear)', 'name_color': 'D2D2D2', 'type': 'Classified Sniper Rifle', 'market_name': 'AWP | BOOM (Minimal Wear)', 'market_hash_name': 'AWP | BOOM (Minimal Wear)', 'commodity': 0}",$80.83
AWP | Capillary (Battle-Scarred),AWP | Capillary (Battle-Scarred),4218,11,$0.11,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '3770684699', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpot621FAR17PLfYQJU6dW4q4iOluHtfe6GxT9S7ZZw2uqZp4jxiwDh-0I5YmilI9SQJgNsYArS_FK_l7zq0MOi_MOefXM-V9w', 'tradable': 1, 'name': 'AWP | Capillary (Battle-Scarred)', 'name_color': 'D2D2D2', 'type': 'Mil-Spec Grade Sniper Rifle', 'market_name': 'AWP | Capillary (Battle-Scarred)', 'market_hash_name': 'AWP | Capillary (Battle-Scarred)', 'commodity': 0}",$0.10
AWP | Capillary (Factory New),AWP | Capillary (Factory New),276,150,$1.50,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4903665199', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpot621FAR17PLfYQJU6dW4q4yCkP_gfeOHwD5V65Fz3ruSpN6s0FHtqRE_Mjv0ddfBcVdsMwqG-FPrwru70Z6i_MOemSSfTQQ', 'tradable': 1, 'name': 'AWP | Capillary (Factory New)', 'name_color': 'D2D2D2', 'type': 'Mil-Spec Grade Sniper Rifle', 'market_name': 'AWP | Capillary (Factory New)', 'market_hash_name': 'AWP | Capillary (Factory New)', 'commodity': 0}",$1.44
AWP | Capillary (Field-Tested),AWP | Capillary (Field-Tested),13338,11,$0.11,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4901462605', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpot621FAR17PLfYQJU6dW4q42Ok_7hPvWEwWoCv8d3iOqQp9Wm2g2y_UM-YT_7JoWccAM9YwmBr1jox73mgJG1ot2Xnhk35D_A', 'tradable': 1, 'name': 'AWP | Capillary (Field-Tested)', 'name_color': 'D2D2D2', 'type': 'Mil-Spec Grade Sniper Rifle', 'market_name': 'AWP | Capillary (Field-Tested)', 'market_hash_name': 'AWP | Capillary (Field-Tested)', 'commodity': 0}",$0.10
AWP | Capillary (Minimal Wear),AWP | Capillary (Minimal Wear),3529,31,$0.31,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '3770669330', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpot621FAR17PLfYQJU6dW4q4yCkP_gfeOHwD5V65Fz3ruSpN6s0FHtqRE_Mjv0ddfBcVdsMwqG-FPrwru70Z6i_MOemSSfTQQ', 'tradable': 1, 'name': 'AWP | Capillary (Minimal Wear)', 'name_color': 'D2D2D2', 'type': 'Mil-Spec Grade Sniper Rifle', 'market_name': 'AWP | Capillary (Minimal Wear)', 'market_hash_name': 'AWP | Capillary (Minimal Wear)', 'commodity': 0}",$0.30
