name,hash_name,sell_listings,sell_price,sell_price_text,app_icon,app_name,asset_description,sale_price_text
M249 | Midnight Palm (Well-Worn),M249 | Midnight Palm (Well-Worn),109,41,$0.41,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4866433067', 'instanceid': '519977179', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou-jxcjhzw8zYcDFP09K_k4ifqPrxN7LEmyUCu5Il3LGT9tyn3Qzm_EQ-YTr2d4LHegQ-MFHTrFHtyOi605K56ZXP1zI97RrBBTod', 'tradable': 1, 'name': 'M249 | Midnight Palm (Well-Worn)', 'name_color': 'D2D2D2', 'type': 'Industrial Grade Machinegun', 'market_name': 'M249 | Midnight Palm (Well-Worn)', 'market_hash_name': 'M249 | Midnight Palm (Well-Worn)', 'commodity': 0}",$0.40
M249 | Nebula Crusader (Battle-Scarred),M249 | Nebula Crusader (Battle-Scarred),133,95,$0.95,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4901482295', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou-jxcjhnwMzFI2kb09KzlpWHlsj3Ia7Cl29U-vp5j-jX7MKhjgGw_xA-ZT-iI9CVIw5qZVvY8lO-xOm6hcO5vMibziM1uyJztH7ZgVXp1l0oSvS3', 'tradable': 1, 'name': 'M249 | Nebula Crusader (Battle-Scarred)', 'name_color': 'D2D2D2', 'type': 'Restricted Machinegun', 'market_name': 'M249 | Nebula Crusader (Battle-Scarred)', 'market_hash_name': 'M249 | Nebula Crusader (Battle-Scarred)', 'commodity': 0}",$0.91
M249 | Nebula Crusader (Factory New),M249 | Nebula Crusader (Factory New),62,333,$3.33,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4899017544', 'instanceid': '480085569', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou-jxcjhnwMzFI2kb09KzlpWHlsj3Ia7Cl29U-vp9g-7J4cKj2FLi-xBlNmHxJIWQdQNrYg3TrFS7xuq715O9vZ7LnHAxuHZ34izagVXp1iP8BI4S', 'tradable': 1, 'name': 'M249 | Nebula Crusader (Factory New)', 'name_color': 'D2D2D2', 'type': 'Restricted Machinegun', 'market_name': 'M249 | Nebula Crusader (Factory New)', 'market_hash_name': 'M249 | Nebula Crusader (Factory New)', 'commodity': 0}",$3.19
M249 | Nebula Crusader (Field-Tested),M249 | Nebula Crusader (Field-Tested),218,126,$1.26,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4901468561', 'instanceid': '480085569', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou-jxcjhnwMzFI2kb09KzlpWHlsj3Ia7Cl29U-vp8j-3I4IG7iwft_EdsYWH3cYSTewNtYwrT_AW2yOrq0Me86p6cyHYyuyIisXbUmQv330_sWCKJ8w', 'tradable': 1, 'name': 'M249 | Nebula Crusader (Field-Tested)', 'name_color': 'D2D2D2', 'type': 'Restricted Machinegun', 'market_name': 'M249 | Nebula Crusader (Field-Tested)', 'market_hash_name': 'M249 | Nebula Crusader (Field-Tested)', 'commodity': 0}",$1.21
M249 | Nebula Crusader (Minimal Wear),M249 | Nebula Crusader (Minimal Wear),139,188,$1.88,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '1310030865', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou-jxcjhnwMzFI2kb09KzlpWHlsj3Ia7Cl29U-vp9g-7J4cKj2FLi-xBlNmHxJIWQdQNrYg3TrFS7xuq715O9vZ7LnHAxuHZ34izagVXp1iP8BI4S', 'tradable': 1, 'name': 'M249 | Nebula Crusader (Minimal Wear)', 'name_color': 'D2D2D2', 'type': 'Restricted Machinegun', 'market_name': 'M249 | Nebula Crusader (Minimal Wear)', 'market_hash_name': 'M249 | Nebula Crusader (Minimal Wear)', 'commodity': 0}",$1.80
M249 | Nebula Crusader (Well-Worn),M249 | Nebula Crusader (Well-Worn),155,93,$0.93,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '1309991626', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou-jxcjhnwMzFI2kb09KzlpWHlsj3Ia7Cl29U-vp8j-3I4IG7iwft_EdsYWH3cYSTewNtYwrT_AW2yOrq0Me86p6cyHYyuyIisXbUmQv330_sWCKJ8w', 'tradable': 1, 'name': 'M249 | Nebula Crusader (Well-Worn)', 'name_color': 'D2D2D2', 'type': 'Restricted Machinegun', 'market_name': 'M249 | Nebula Crusader (Well-Worn)', 'market_hash_name': 'M249 | Nebula Crusader (Well-Worn)', 'commodity': 0}",$0.89
M249 | O.S.I.P.R. (Battle-Scarred),M249 | O.S.I.P.R. (Battle-Scarred),469,11,$0.11,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4901467684', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou-jxcjhnwMzFI2kb09-5mYKCmfLLO77QgHIfsMcgj76ZrdqhjgK3-RU9ZT_wJtSWdQdraVHT_Fa6kOjuhcXvuJ6fmmwj5Het159q9w', 'tradable': 1, 'name': 'M249 | O.S.I.P.R. (Battle-Scarred)', 'name_color': 'D2D2D2', 'type': 'Mil-Spec Grade Machinegun', 'market_name': 'M249 | O.S.I.P.R. (Battle-Scarred)', 'market_hash_name': 'M249 | O.S.I.P.R. (Battle-Scarred)', 'commodity': 0}",$0.10
M249 | O.S.I.P.R. (Factory New),M249 | O.S.I.P.R. (Factory New),274,40,$0.40,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4428757348', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou-jxcjhnwMzFI2kb09-5mYKCmfLLP7LWnn8fvsMp3buV8Iqt0QLh-0U5NzzzLYSQIwI8ZAyB-lS3x-e5hJ_t7cudmmwj5HdYVwhsbQ', 'tradable': 1, 'name': 'M249 | O.S.I.P.R. (Factory New)', 'name_color': 'D2D2D2', 'type': 'Mil-Spec Grade Machinegun', 'market_name': 'M249 | O.S.I.P.R. (Factory New)', 'market_hash_name': 'M249 | O.S.I.P.R. (Factory New)', 'commodity': 0}",$0.39
M249 | O.S.I.P.R. (Field-Tested),M249 | O.S.I.P.R. (Field-Tested),2116,10,$0.10,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4901463354', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou-jxcjhnwMzFI2kb09-5mYKCmfLLPr7Vn35cppAl3-3A84-tilCwqUVqaz-gJI6TJFRvZVyCqVK_yOnnhp616svMnyB9-n51lPExis4', 'tradable': 1, 'name': 'M249 | O.S.I.P.R. (Field-Tested)', 'name_color': 'D2D2D2', 'type': 'Mil-Spec Grade Machinegun', 'market_name': 'M249 | O.S.I.P.R. (Field-Tested)', 'market_hash_name': 'M249 | O.S.I.P.R. (Field-Tested)', 'commodity': 0}",$0.09
M249 | O.S.I.P.R. (Minimal Wear),M249 | O.S.I.P.R. (Minimal Wear),1194,18,$0.18,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4901467123', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou-jxcjhnwMzFI2kb09-5mYKCmfLLP7LWnn8fvsMp3buV8Iqt0QLh-0U5NzzzLYSQIwI8ZAyB-lS3x-e5hJ_t7cudmmwj5HdYVwhsbQ', 'tradable': 1, 'name': 'M249 | O.S.I.P.R. (Minimal Wear)', 'name_color': 'D2D2D2', 'type': 'Mil-Spec Grade Machinegun', 'market_name': 'M249 | O.S.I.P.R. (Minimal Wear)', 'market_hash_name': 'M249 | O.S.I.P.R. (Minimal Wear)', 'commodity': 0}",$0.17
M249 | O.S.I.P.R. (Well-Worn),M249 | O.S.I.P.R. (Well-Worn),304,11,$0.11,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4428809160', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou-jxcjhnwMzFI2kb09-5mYKCmfLLPr7Vn35cppAl3-3A84-tilCwqUVqaz-gJI6TJFRvZVyCqVK_yOnnhp616svMnyB9-n51lPExis4', 'tradable': 1, 'name': 'M249 | O.S.I.P.R. (Well-Worn)', 'name_color': 'D2D2D2', 'type': 'Mil-Spec Grade Machinegun', 'market_name': 'M249 | O.S.I.P.R. (Well-Worn)', 'market_hash_name': 'M249 | O.S.I.P.R. (Well-Worn)', 'commodity': 0}",$0.10
M249 | Predator (Battle-Scarred),M249 | Predator (Battle-Scarred),447,8,$0.08,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4141779303', 'instanceid': '519977179', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou-jxcjhzw8zSdD9Q7d-3mb-DkvbiKvWBw24D65dyjrvDpYinjFayqEQ9YWr1cdKRd1M6YwyD_ljtwuzugsO9ot2Xnrzn6ZvE', 'tradable': 1, 'name': 'M249 | Predator (Battle-Scarred)', 'name_color': 'D2D2D2', 'type': 'Consumer Grade Machinegun', 'market_name': 'M249 | Predator (Battle-Scarred)', 'market_hash_name': 'M249 | Predator (Battle-Scarred)', 'commodity': 0}",$0.07
M249 | Predator (Factory New),M249 | Predator (Factory New),99,60,$0.60,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4899063496', 'instanceid': '519977179', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou-jxcjhzw8zSdD9Q7d-3mb-HnvD8J_XVxm8DvcQk0u-Totrx3lXh-Es5Mjv7I4LDc1A6MAnV_VO6l-3o15Dpot2XnmZfgRHm', 'tradable': 1, 'name': 'M249 | Predator (Factory New)', 'name_color': 'D2D2D2', 'type': 'Consumer Grade Machinegun', 'market_name': 'M249 | Predator (Factory New)', 'market_hash_name': 'M249 | Predator (Factory New)', 'commodity': 0}",$0.58
M249 | Predator (Field-Tested),M249 | Predator (Field-Tested),2689,8,$0.08,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4141779282', 'instanceid': '519977179', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou-jxcjhzw8zSdD9Q7d-3mb-GkvP9Jrafxj0E7cEl37qRoN_x21fs80NuYWv7Io_BJlc_NQmDrgK6lLzpg5TttYOJlyWlamU7TQ', 'tradable': 1, 'name': 'M249 | Predator (Field-Tested)', 'name_color': 'D2D2D2', 'type': 'Consumer Grade Machinegun', 'market_name': 'M249 | Predator (Field-Tested)', 'market_hash_name': 'M249 | Predator (Field-Tested)', 'commodity': 0}",$0.07
M249 | Predator (Minimal Wear),M249 | Predator (Minimal Wear),626,11,$0.11,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4141779312', 'instanceid': '519977179', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou-jxcjhzw8zSdD9Q7d-3mb-HnvD8J_XVxm8DvcQk0u-Totrx3lXh-Es5Mjv7I4LDc1A6MAnV_VO6l-3o15Dpot2XnmZfgRHm', 'tradable': 1, 'name': 'M249 | Predator (Minimal Wear)', 'name_color': 'D2D2D2', 'type': 'Consumer Grade Machinegun', 'market_name': 'M249 | Predator (Minimal Wear)', 'market_hash_name': 'M249 | Predator (Minimal Wear)', 'commodity': 0}",$0.10
M249 | Predator (Well-Worn),M249 | Predator (Well-Worn),151,8,$0.08,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4141780571', 'instanceid': '519977179', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou-jxcjhzw8zSdD9Q7d-3mb-GkvP9Jrafxj0E7cEl37qRoN_x21fs80NuYWv7Io_BJlc_NQmDrgK6lLzpg5TttYOJlyWlamU7TQ', 'tradable': 1, 'name': 'M249 | Predator (Well-Worn)', 'name_color': 'D2D2D2', 'type': 'Consumer Grade Machinegun', 'market_name': 'M249 | Predator (Well-Worn)', 'market_hash_name': 'M249 | Predator (Well-Worn)', 'commodity': 0}",$0.07
M249 | Shipping Forecast (Battle-Scarred),M249 | Shipping Forecast (Battle-Scarred),9,1542,$15.42,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4894515227', 'instanceid': '519977179', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou-jxcjhoyszSfjlL7d_lq4iOluHtfevTxm8J6Z0m3uyUp96li1K1-BFrazz7IteRdFQ4aFnWqQTrwrrnhJ-i_MOedcIbTZY', 'tradable': 1, 'name': 'M249 | Shipping Forecast (Battle-Scarred)', 'name_color': 'D2D2D2', 'type': 'Industrial Grade Machinegun', 'market_name': 'M249 | Shipping Forecast (Battle-Scarred)', 'market_hash_name': 'M249 | Shipping Forecast (Battle-Scarred)', 'commodity': 0}",$14.75
M249 | Shipping Forecast (Factory New),M249 | Shipping Forecast (Factory New),43,1419,$14.19,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4902139279', 'instanceid': '519977179', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou-jxcjhoyszSfjlL7d_lq4yCkP_gfemIz2hTuJFy27vCp9yn0ATt-ENpZWv2JIKUdAc9YVGGqAO3ku-6gZOi_MOeuW2MUv4', 'tradable': 1, 'name': 'M249 | Shipping Forecast (Factory New)', 'name_color': 'D2D2D2', 'type': 'Industrial Grade Machinegun', 'market_name': 'M249 | Shipping Forecast (Factory New)', 'market_hash_name': 'M249 | Shipping Forecast (Factory New)', 'commodity': 0}",$13.58
M249 | Shipping Forecast (Field-Tested),M249 | Shipping Forecast (Field-Tested),44,1140,$11.40,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '992100034', 'instanceid': '302028390', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou-jxcjhoyszSfjlL7d_lq42Ok_7hPvXSz25UuZUn0uiS9t_2jVay80BlYWqlIoDHIFQ6YgvZ_FnskuvuhpLqot2Xnnfrq7ZH', 'tradable': 1, 'name': 'M249 | Shipping Forecast (Field-Tested)', 'name_color': 'D2D2D2', 'type': 'Industrial Grade Machinegun', 'market_name': 'M249 | Shipping Forecast (Field-Tested)', 'market_hash_name': 'M249 | Shipping Forecast (Field-Tested)', 'commodity': 0}",$10.91
M249 | Shipping Forecast (Minimal Wear),M249 | Shipping Forecast (Minimal Wear),62,1105,$11.05,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '992148372', 'instanceid': '480085569', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou-jxcjhoyszSfjlL7d_lq4yCkP_gfemIz2hTuJFy27vCp9yn0ATt-ENpZWv2JIKUdAc9YVGGqAO3ku-6gZOi_MOeuW2MUv4', 'tradable': 1, 'name': 'M249 | Shipping Forecast (Minimal Wear)', 'name_color': 'D2D2D2', 'type': 'Industrial Grade Machinegun', 'market_name': 'M249 | Shipping Forecast (Minimal Wear)', 'market_hash_name': 'M249 | Shipping Forecast (Minimal Wear)', 'commodity': 0}",$10.57
M249 | Shipping Forecast (Well-Worn),M249 | Shipping Forecast (Well-Worn),12,1193,$11.93,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '992132199', 'instanceid': '302028390', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou-jxcjhoyszSfjlL7d_lq42Ok_7hPvXSz25UuZUn0uiS9t_2jVay80BlYWqlIoDHIFQ6YgvZ_FnskuvuhpLqot2Xnnfrq7ZH', 'tradable': 1, 'name': 'M249 | Shipping Forecast (Well-Worn)', 'name_color': 'D2D2D2', 'type': 'Industrial Grade Machinegun', 'market_name': 'M249 | Shipping Forecast (Well-Worn)', 'market_hash_name': 'M249 | Shipping Forecast (Well-Worn)', 'commodity': 0}",$11.42
M249 | Spectre (Battle-Scarred),M249 | Spectre (Battle-Scarred),187,7,$0.07,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4901489612', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou-jxcjhjxszFI2kb08-mkYOfhfLLO77QgHIf7sYj0riTo9vxjVbhqUpuYj33JoSUIFA6ZAmErlHryL--05a07s7Oy2wj5HeKlVZ2rQ', 'tradable': 1, 'name': 'M249 | Spectre (Battle-Scarred)', 'name_color': 'D2D2D2', 'type': 'Mil-Spec Grade Machinegun', 'market_name': 'M249 | Spectre (Battle-Scarred)', 'market_hash_name': 'M249 | Spectre (Battle-Scarred)', 'commodity': 0}",$0.06
M249 | Spectre (Factory New),M249 | Spectre (Factory New),1203,19,$0.19,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4897672481', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou-jxcjhjxszFI2kb08-mkYOfhfLLP7LWnn8f6pVw2LrCodjw3QLn8kM-ZzuhcNWXIQU2aFHR-we4kr3t15K-6MzKnWwj5HdN0A91jg', 'tradable': 1, 'name': 'M249 | Spectre (Factory New)', 'name_color': 'D2D2D2', 'type': 'Mil-Spec Grade Machinegun', 'market_name': 'M249 | Spectre (Factory New)', 'market_hash_name': 'M249 | Spectre (Factory New)', 'commodity': 0}",$0.18
M249 | Spectre (Field-Tested),M249 | Spectre (Field-Tested),1877,7,$0.07,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '1703089087', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou-jxcjhjxszFI2kb08-mkYOfhfLLPr7Vn35cppck3rnH9o-tjlHg8hY4Ym_3IoORdgdqaF2BqVe3wOfs1pG_u8zMmHR9-n51T70T2IU', 'tradable': 1, 'name': 'M249 | Spectre (Field-Tested)', 'name_color': 'D2D2D2', 'type': 'Mil-Spec Grade Machinegun', 'market_name': 'M249 | Spectre (Field-Tested)', 'market_hash_name': 'M249 | Spectre (Field-Tested)', 'commodity': 0}",$0.06
M249 | Spectre (Minimal Wear),M249 | Spectre (Minimal Wear),1001,11,$0.11,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '1703079355', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou-jxcjhjxszFI2kb08-mkYOfhfLLP7LWnn8f6pVw2LrCodjw3QLn8kM-ZzuhcNWXIQU2aFHR-we4kr3t15K-6MzKnWwj5HdN0A91jg', 'tradable': 1, 'name': 'M249 | Spectre (Minimal Wear)', 'name_color': 'D2D2D2', 'type': 'Mil-Spec Grade Machinegun', 'market_name': 'M249 | Spectre (Minimal Wear)', 'market_hash_name': 'M249 | Spectre (Minimal Wear)', 'commodity': 0}",$0.10
M249 | Spectre (Well-Worn),M249 | Spectre (Well-Worn),254,8,$0.08,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4901510397', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou-jxcjhjxszFI2kb08-mkYOfhfLLPr7Vn35cppck3rnH9o-tjlHg8hY4Ym_3IoORdgdqaF2BqVe3wOfs1pG_u8zMmHR9-n51T70T2IU', 'tradable': 1, 'name': 'M249 | Spectre (Well-Worn)', 'name_color': 'D2D2D2', 'type': 'Mil-Spec Grade Machinegun', 'market_name': 'M249 | Spectre (Well-Worn)', 'market_hash_name': 'M249 | Spectre (Well-Worn)', 'commodity': 0}",$0.07
