name,hash_name,sell_listings,sell_price,sell_price_text,app_icon,app_name,asset_description,sale_price_text
Glock-18 | Synth Leaf (Field-Tested),Glock-18 | Synth Leaf (Field-Tested),9,15163,$151.63,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '3608091448', 'instanceid': '480085569', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposbaqKAxf2-r3fThD6uO0mJWOqPrxN7LEmyUIvJAn3urApNyi0Q3mqhVtN2nxLICQcA43YViC-Fm_x7-7hJ_qupWc1zI97XSEhrK2', 'tradable': 1, 'name': 'Glock-18 | Synth Leaf (Field-Tested)', 'name_color': 'D2D2D2', 'type': 'Restricted Pistol', 'market_name': 'Glock-18 | Synth Leaf (Field-Tested)', 'market_hash_name': 'Glock-18 | Synth Leaf (Field-Tested)', 'commodity': 0}",$145.04
Glock-18 | Synth Leaf (Minimal Wear),Glock-18 | Synth Leaf (Minimal Wear),8,17949,$179.49,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4897957055', 'instanceid': '519977179', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposbaqKAxf2-r3fThD6uO0mJWOqPv9NLPF2DpTuJQmieqZ8dig0QCw8kFoZmr0co-ccA5qM1zS_1Lol-jtjZS0uM7XiSw0jdiTaUk', 'tradable': 1, 'name': 'Glock-18 | Synth Leaf (Minimal Wear)', 'name_color': 'D2D2D2', 'type': 'Restricted Pistol', 'market_name': 'Glock-18 | Synth Leaf (Minimal Wear)', 'market_hash_name': 'Glock-18 | Synth Leaf (Minimal Wear)', 'commodity': 0}",$171.69
Glock-18 | Twilight Galaxy (Factory New),Glock-18 | Twilight Galaxy (Factory New),23,7005,$70.05,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '2581729843', 'instanceid': '519977179', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposbaqKAxf0v73cCxX7eOwmIWInOTLP7LWnn8f7ZJ13rjC8NjxilLkqBduaj_ycdSWJldvZAuF-gPsxuvs1MTovZTJymwj5Hd3abH-_Q', 'tradable': 1, 'name': 'Glock-18 | Twilight Galaxy (Factory New)', 'name_color': 'D2D2D2', 'type': 'Classified Pistol', 'market_name': 'Glock-18 | Twilight Galaxy (Factory New)', 'market_hash_name': 'Glock-18 | Twilight Galaxy (Factory New)', 'commodity': 0}",$67.01
Glock-18 | Twilight Galaxy (Field-Tested),Glock-18 | Twilight Galaxy (Field-Tested),11,4030,$40.30,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4713866986', 'instanceid': '302028390', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposbaqKAxf0v73cCxX7eOwmIWInOTLPr7Vn35cppZ13rCR8Y-s3VK2_UFpa2qicIGTe1M5NVHZ8gO-w-i9hZK8up7MnHp9-n51Eln3nAQ', 'tradable': 1, 'name': 'Glock-18 | Twilight Galaxy (Field-Tested)', 'name_color': 'D2D2D2', 'type': 'Classified Pistol', 'market_name': 'Glock-18 | Twilight Galaxy (Field-Tested)', 'market_hash_name': 'Glock-18 | Twilight Galaxy (Field-Tested)', 'commodity': 0}",$38.55
Glock-18 | Twilight Galaxy (Minimal Wear),Glock-18 | Twilight Galaxy (Minimal Wear),14,4797,$47.97,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4862816146', 'instanceid': '302028390', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposbaqKAxf0v73cCxX7eOwmIWInOTLP7LWnn8f7ZJ13rjC8NjxilLkqBduaj_ycdSWJldvZAuF-gPsxuvs1MTovZTJymwj5Hd3abH-_Q', 'tradable': 1, 'name': 'Glock-18 | Twilight Galaxy (Minimal Wear)', 'name_color': 'D2D2D2', 'type': 'Classified Pistol', 'market_name': 'Glock-18 | Twilight Galaxy (Minimal Wear)', 'market_hash_name': 'Glock-18 | Twilight Galaxy (Minimal Wear)', 'commodity': 0}",$45.89
Glock-18 | Vogue (Battle-Scarred),Glock-18 | Vogue (Battle-Scarred),116,370,$3.70,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '3955337332', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposbaqKAxf0Ob3djFN79eJkZmOlPj6J7rSglRZ7cRnk6fHodmg3wzh-kpkN2GiJtfBIAY3YAnQqwXslLzp0MTuu8-bzSQyvHQl-z-DyGXj0GR-', 'tradable': 1, 'name': 'Glock-18 | Vogue (Battle-Scarred)', 'name_color': 'D2D2D2', 'type': 'Classified Pistol', 'market_name': 'Glock-18 | Vogue (Battle-Scarred)', 'market_hash_name': 'Glock-18 | Vogue (Battle-Scarred)', 'commodity': 0}",$3.54
Glock-18 | Vogue (Factory New),Glock-18 | Vogue (Factory New),126,946,$9.46,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4901473804', 'instanceid': '480085569', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposbaqKAxf0Ob3djFN79eJkZmOlPj6J7rSglRd4cJ5nqfH99us0Ayw-hdvN2ClcoeQe1A2YAzTqVHqyL_t0Mfv7pTOzydhsiQg-z-DyG7C7dXc', 'tradable': 1, 'name': 'Glock-18 | Vogue (Factory New)', 'name_color': 'D2D2D2', 'type': 'Classified Pistol', 'market_name': 'Glock-18 | Vogue (Factory New)', 'market_hash_name': 'Glock-18 | Vogue (Factory New)', 'commodity': 0}",$9.05
Glock-18 | Vogue (Field-Tested),Glock-18 | Vogue (Field-Tested),317,403,$4.03,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4895317993', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposbaqKAxf0Ob3djFN79eJkZmOlPj6J7rSglRc7cF4n-SPpNzwjFfn-xE-ZzvxJoXAcVBsMlyB8lHtxOjs1565uJrJznpg7HQg7GGdwUJlv4W4WA', 'tradable': 1, 'name': 'Glock-18 | Vogue (Field-Tested)', 'name_color': 'D2D2D2', 'type': 'Classified Pistol', 'market_name': 'Glock-18 | Vogue (Field-Tested)', 'market_hash_name': 'Glock-18 | Vogue (Field-Tested)', 'commodity': 0}",$3.86
Glock-18 | Vogue (Minimal Wear),Glock-18 | Vogue (Minimal Wear),128,584,$5.84,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4895230362', 'instanceid': '480085569', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposbaqKAxf0Ob3djFN79eJkZmOlPj6J7rSglRd4cJ5nqfH99us0Ayw-hdvN2ClcoeQe1A2YAzTqVHqyL_t0Mfv7pTOzydhsiQg-z-DyG7C7dXc', 'tradable': 1, 'name': 'Glock-18 | Vogue (Minimal Wear)', 'name_color': 'D2D2D2', 'type': 'Classified Pistol', 'market_name': 'Glock-18 | Vogue (Minimal Wear)', 'market_hash_name': 'Glock-18 | Vogue (Minimal Wear)', 'commodity': 0}",$5.59
Glock-18 | Vogue (Well-Worn),Glock-18 | Vogue (Well-Worn),95,400,$4.00,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '3955458363', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposbaqKAxf0Ob3djFN79eJkZmOlPj6J7rSglRc7cF4n-SPpNzwjFfn-xE-ZzvxJoXAcVBsMlyB8lHtxOjs1565uJrJznpg7HQg7GGdwUJlv4W4WA', 'tradable': 1, 'name': 'Glock-18 | Vogue (Well-Worn)', 'name_color': 'D2D2D2', 'type': 'Classified Pistol', 'market_name': 'Glock-18 | Vogue (Well-Worn)', 'market_hash_name': 'Glock-18 | Vogue (Well-Worn)', 'commodity': 0}",$3.83
Glock-18 | Warhawk (Battle-Scarred),Glock-18 | Warhawk (Battle-Scarred),763,13,$0.13,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4901469482', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposbaqKAxf1OD3djFN79eJgIiemfPxIYTVg3hF1810i__Yu9Sh3FDi8kZrMWCiItKVcgNqMl6Br1folLu-hJC47c-YyXNkuycq53fD30vgpJq5S9c', 'tradable': 1, 'name': 'Glock-18 | Warhawk (Battle-Scarred)', 'name_color': 'D2D2D2', 'type': 'Mil-Spec Grade Pistol', 'market_name': 'Glock-18 | Warhawk (Battle-Scarred)', 'market_hash_name': 'Glock-18 | Warhawk (Battle-Scarred)', 'commodity': 0}",$0.12
Glock-18 | Warhawk (Factory New),Glock-18 | Warhawk (Factory New),300,60,$0.60,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '2961601111', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposbaqKAxf1OD3djFN79eJgIiemfPxIYTVg3hF18l4jeHVu9zw2gK1rRc4amyhddWUdVVrYVmD_AS-yOm81JbutZqdm3Ew7HZ3sHvD30vg_MRC0B4', 'tradable': 1, 'name': 'Glock-18 | Warhawk (Factory New)', 'name_color': 'D2D2D2', 'type': 'Mil-Spec Grade Pistol', 'market_name': 'Glock-18 | Warhawk (Factory New)', 'market_hash_name': 'Glock-18 | Warhawk (Factory New)', 'commodity': 0}",$0.58
Glock-18 | Warhawk (Field-Tested),Glock-18 | Warhawk (Field-Tested),1307,14,$0.14,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '2960964943', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposbaqKAxf1OD3djFN79eJgIiemfPxIYTVg3hF18h0juDU-MKgjAflrhJtMmvwIo7DJAI8ZA7V-1S2lbzrgZa6tZ2byXoxvSEhsCyMgVXp1iL4-Gpk', 'tradable': 1, 'name': 'Glock-18 | Warhawk (Field-Tested)', 'name_color': 'D2D2D2', 'type': 'Mil-Spec Grade Pistol', 'market_name': 'Glock-18 | Warhawk (Field-Tested)', 'market_hash_name': 'Glock-18 | Warhawk (Field-Tested)', 'commodity': 0}",$0.13
Glock-18 | Warhawk (Minimal Wear),Glock-18 | Warhawk (Minimal Wear),904,23,$0.23,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '2960965152', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposbaqKAxf1OD3djFN79eJgIiemfPxIYTVg3hF18l4jeHVu9zw2gK1rRc4amyhddWUdVVrYVmD_AS-yOm81JbutZqdm3Ew7HZ3sHvD30vg_MRC0B4', 'tradable': 1, 'name': 'Glock-18 | Warhawk (Minimal Wear)', 'name_color': 'D2D2D2', 'type': 'Mil-Spec Grade Pistol', 'market_name': 'Glock-18 | Warhawk (Minimal Wear)', 'market_hash_name': 'Glock-18 | Warhawk (Minimal Wear)', 'commodity': 0}",$0.22
Glock-18 | Warhawk (Well-Worn),Glock-18 | Warhawk (Well-Worn),1295,16,$0.16,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4900193580', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposbaqKAxf1OD3djFN79eJgIiemfPxIYTVg3hF18h0juDU-MKgjAflrhJtMmvwIo7DJAI8ZA7V-1S2lbzrgZa6tZ2byXoxvSEhsCyMgVXp1iL4-Gpk', 'tradable': 1, 'name': 'Glock-18 | Warhawk (Well-Worn)', 'name_color': 'D2D2D2', 'type': 'Mil-Spec Grade Pistol', 'market_name': 'Glock-18 | Warhawk (Well-Worn)', 'market_hash_name': 'Glock-18 | Warhawk (Well-Worn)', 'commodity': 0}",$0.15
Glock-18 | Wasteland Rebel (Battle-Scarred),Glock-18 | Wasteland Rebel (Battle-Scarred),59,414,$4.14,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '1813752655', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposbaqKAxf0Ob3djFN79eJg4GYg_L4MrXVqXlU6sB9teHE9JrsxgO280NvY23xIIKcIFQ2YwnZrlS4lO7sgZXpupmdzHowvXMm5HfalxapwUYbuBE4Ric', 'tradable': 1, 'name': 'Glock-18 | Wasteland Rebel (Battle-Scarred)', 'name_color': 'D2D2D2', 'type': 'Covert Pistol', 'market_name': 'Glock-18 | Wasteland Rebel (Battle-Scarred)', 'market_hash_name': 'Glock-18 | Wasteland Rebel (Battle-Scarred)', 'commodity': 0}",$3.96
Glock-18 | Wasteland Rebel (Factory New),Glock-18 | Wasteland Rebel (Factory New),155,623,$6.23,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4902359352', 'instanceid': '480085569', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposbaqKAxf0Ob3djFN79eJg4GYg_L4MrXVqXlU6sB9teXI8oThxgbs_0tlajihJ4PAd1c8aAvWrwXsx-q9h8fqvZTNmic2uylz5SqJlxypwUYbBM1DXmo', 'tradable': 1, 'name': 'Glock-18 | Wasteland Rebel (Factory New)', 'name_color': 'D2D2D2', 'type': 'Covert Pistol', 'market_name': 'Glock-18 | Wasteland Rebel (Factory New)', 'market_hash_name': 'Glock-18 | Wasteland Rebel (Factory New)', 'commodity': 0}",$5.96
Glock-18 | Wasteland Rebel (Field-Tested),Glock-18 | Wasteland Rebel (Field-Tested),174,415,$4.15,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4901461412', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposbaqKAxf0Ob3djFN79eJg4GYg_L4MrXVqXlU6sB9teTE8YXghRrhr0U-NTulddSSdFVqN1HW_QPrl-u7gp61vpicmiE1uSkk4CvamkHjn1gSOWfdS3KX', 'tradable': 1, 'name': 'Glock-18 | Wasteland Rebel (Field-Tested)', 'name_color': 'D2D2D2', 'type': 'Covert Pistol', 'market_name': 'Glock-18 | Wasteland Rebel (Field-Tested)', 'market_hash_name': 'Glock-18 | Wasteland Rebel (Field-Tested)', 'commodity': 0}",$3.97
Glock-18 | Wasteland Rebel (Minimal Wear),Glock-18 | Wasteland Rebel (Minimal Wear),149,457,$4.57,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '1813188172', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposbaqKAxf0Ob3djFN79eJg4GYg_L4MrXVqXlU6sB9teXI8oThxgbs_0tlajihJ4PAd1c8aAvWrwXsx-q9h8fqvZTNmic2uylz5SqJlxypwUYbBM1DXmo', 'tradable': 1, 'name': 'Glock-18 | Wasteland Rebel (Minimal Wear)', 'name_color': 'D2D2D2', 'type': 'Covert Pistol', 'market_name': 'Glock-18 | Wasteland Rebel (Minimal Wear)', 'market_hash_name': 'Glock-18 | Wasteland Rebel (Minimal Wear)', 'commodity': 0}",$4.38
Glock-18 | Wasteland Rebel (Well-Worn),Glock-18 | Wasteland Rebel (Well-Worn),64,445,$4.45,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4899177644', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposbaqKAxf0Ob3djFN79eJg4GYg_L4MrXVqXlU6sB9teTE8YXghRrhr0U-NTulddSSdFVqN1HW_QPrl-u7gp61vpicmiE1uSkk4CvamkHjn1gSOWfdS3KX', 'tradable': 1, 'name': 'Glock-18 | Wasteland Rebel (Well-Worn)', 'name_color': 'D2D2D2', 'type': 'Covert Pistol', 'market_name': 'Glock-18 | Wasteland Rebel (Well-Worn)', 'market_hash_name': 'Glock-18 | Wasteland Rebel (Well-Worn)', 'commodity': 0}",$4.26
Glock-18 | Water Elemental (Battle-Scarred),Glock-18 | Water Elemental (Battle-Scarred),132,356,$3.56,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4901464638', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposbaqKAxf0Ob3djFN79f7mImagvLnML7fglRZ7cRnk6eR8Nyj2Azt-UVqNmH1cYKVcwdqZF-D_Vntx7zqgpDovJ3NnXUy6HNw-z-DyH19NA9v', 'tradable': 1, 'name': 'Glock-18 | Water Elemental (Battle-Scarred)', 'name_color': 'D2D2D2', 'type': 'Classified Pistol', 'market_name': 'Glock-18 | Water Elemental (Battle-Scarred)', 'market_hash_name': 'Glock-18 | Water Elemental (Battle-Scarred)', 'commodity': 0}",$3.41
Glock-18 | Water Elemental (Factory New),Glock-18 | Water Elemental (Factory New),170,911,$9.11,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4901462993', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposbaqKAxf0Ob3djFN79f7mImagvLnML7fglRd4cJ5nqeQoN3w0QHgrhdoMjylJo7GIVU7ZAzQqQC6k-rs1JHotZvNzSRgvHFx-z-DyPzurK-U', 'tradable': 1, 'name': 'Glock-18 | Water Elemental (Factory New)', 'name_color': 'D2D2D2', 'type': 'Classified Pistol', 'market_name': 'Glock-18 | Water Elemental (Factory New)', 'market_hash_name': 'Glock-18 | Water Elemental (Factory New)', 'commodity': 0}",$8.72
Glock-18 | Water Elemental (Field-Tested),Glock-18 | Water Elemental (Field-Tested),355,379,$3.79,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4901475003', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposbaqKAxf0Ob3djFN79f7mImagvLnML7fglRc7cF4n-SPrNqm2lbk-kNlMWH7dY-TcVVtNw3UrlO9w-u-15696svOyCdq7nMhtGGdwUKQqhPPUw', 'tradable': 1, 'name': 'Glock-18 | Water Elemental (Field-Tested)', 'name_color': 'D2D2D2', 'type': 'Classified Pistol', 'market_name': 'Glock-18 | Water Elemental (Field-Tested)', 'market_hash_name': 'Glock-18 | Water Elemental (Field-Tested)', 'commodity': 0}",$3.63
Glock-18 | Water Elemental (Minimal Wear),Glock-18 | Water Elemental (Minimal Wear),235,567,$5.67,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4901464095', 'instanceid': '480085569', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposbaqKAxf0Ob3djFN79f7mImagvLnML7fglRd4cJ5nqeQoN3w0QHgrhdoMjylJo7GIVU7ZAzQqQC6k-rs1JHotZvNzSRgvHFx-z-DyPzurK-U', 'tradable': 1, 'name': 'Glock-18 | Water Elemental (Minimal Wear)', 'name_color': 'D2D2D2', 'type': 'Classified Pistol', 'market_name': 'Glock-18 | Water Elemental (Minimal Wear)', 'market_hash_name': 'Glock-18 | Water Elemental (Minimal Wear)', 'commodity': 0}",$5.43
Glock-18 | Water Elemental (Well-Worn),Glock-18 | Water Elemental (Well-Worn),90,448,$4.48,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '520036730', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposbaqKAxf0Ob3djFN79f7mImagvLnML7fglRc7cF4n-SPrNqm2lbk-kNlMWH7dY-TcVVtNw3UrlO9w-u-15696svOyCdq7nMhtGGdwUKQqhPPUw', 'tradable': 1, 'name': 'Glock-18 | Water Elemental (Well-Worn)', 'name_color': 'D2D2D2', 'type': 'Classified Pistol', 'market_name': 'Glock-18 | Water Elemental (Well-Worn)', 'market_hash_name': 'Glock-18 | Water Elemental (Well-Worn)', 'commodity': 0}",$4.29
Glock-18 | Weasel (Battle-Scarred),Glock-18 | Weasel (Battle-Scarred),999,24,$0.24,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '1934428402', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposbaqKAxf0Ob3djFN79fnzL-ckvbnNrfunm5Q_tw_2bmY8Yrz2A23r0NrZGymIoTDdg9vYw3Q_1m7k-vojMe-vpWfz3M2uD5iuyi9P7cw6A', 'tradable': 1, 'name': 'Glock-18 | Weasel (Battle-Scarred)', 'name_color': 'D2D2D2', 'type': 'Restricted Pistol', 'market_name': 'Glock-18 | Weasel (Battle-Scarred)', 'market_hash_name': 'Glock-18 | Weasel (Battle-Scarred)', 'commodity': 0}",$0.23
