name,hash_name,sell_listings,sell_price,sell_price_text,app_icon,app_name,asset_description,sale_price_text
AK-47 | Baroque Purple (Battle-Scarred),AK-47 | Baroque Purple (Battle-Scarred),159,288,$2.88,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4311613191', 'instanceid': '519977179', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpot7HxfDhoyszedDNH-NOJhJWZh_vxDLPUl31Ipp1w27GWoYmk21Dt8xI9ZGD3coPBIwBvZl6CqQLslObo0MC-6MubnXt9-n51KSM_V14', 'tradable': 1, 'name': 'AK-47 | Baroque Purple (Battle-Scarred)', 'name_color': 'D2D2D2', 'type': 'Industrial Grade Rifle', 'market_name': 'AK-47 | Baroque Purple (Battle-Scarred)', 'market_hash_name': 'AK-47 | Baroque Purple (Battle-Scarred)', 'commodity': 0}",$2.76
AK-47 | Baroque Purple (Factory New),AK-47 | Baroque Purple (Factory New),105,1025,$10.25,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4903655476', 'instanceid': '480085569', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpot7HxfDhoyszedDNH-NOJhJWZh_vxDLfYkWNFppF10--W89jwjAfk-Ec_Nm6nI4eXIQA2Z1zQrwO9wrjm05C66pidmCR9-n51tb8UILo', 'tradable': 1, 'name': 'AK-47 | Baroque Purple (Factory New)', 'name_color': 'D2D2D2', 'type': 'Industrial Grade Rifle', 'market_name': 'AK-47 | Baroque Purple (Factory New)', 'market_hash_name': 'AK-47 | Baroque Purple (Factory New)', 'commodity': 0}",$9.81
AK-47 | Baroque Purple (Field-Tested),AK-47 | Baroque Purple (Field-Tested),325,291,$2.91,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4869958895', 'instanceid': '480085569', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpot7HxfDhoyszedDNH-NOJhJWZh_vxDLbUkmJE5Yt127uQpYqg21bk80FkajjyJNDGJw4-YVjX-Va6lbvq05LpuMufzHEwpGB8svvQco2Z', 'tradable': 1, 'name': 'AK-47 | Baroque Purple (Field-Tested)', 'name_color': 'D2D2D2', 'type': 'Industrial Grade Rifle', 'market_name': 'AK-47 | Baroque Purple (Field-Tested)', 'market_hash_name': 'AK-47 | Baroque Purple (Field-Tested)', 'commodity': 0}",$2.79
AK-47 | Baroque Purple (Minimal Wear),AK-47 | Baroque Purple (Minimal Wear),190,402,$4.02,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4699346998', 'instanceid': '480085569', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpot7HxfDhoyszedDNH-NOJhJWZh_vxDLfYkWNFppF10--W89jwjAfk-Ec_Nm6nI4eXIQA2Z1zQrwO9wrjm05C66pidmCR9-n51tb8UILo', 'tradable': 1, 'name': 'AK-47 | Baroque Purple (Minimal Wear)', 'name_color': 'D2D2D2', 'type': 'Industrial Grade Rifle', 'market_name': 'AK-47 | Baroque Purple (Minimal Wear)', 'market_hash_name': 'AK-47 | Baroque Purple (Minimal Wear)', 'commodity': 0}",$3.85
AK-47 | Baroque Purple (Well-Worn),AK-47 | Baroque Purple (Well-Worn),234,283,$2.83,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4497628770', 'instanceid': '519977179', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpot7HxfDhoyszedDNH-NOJhJWZh_vxDLbUkmJE5Yt127uQpYqg21bk80FkajjyJNDGJw4-YVjX-Va6lbvq05LpuMufzHEwpGB8svvQco2Z', 'tradable': 1, 'name': 'AK-47 | Baroque Purple (Well-Worn)', 'name_color': 'D2D2D2', 'type': 'Industrial Grade Rifle', 'market_name': 'AK-47 | Baroque Purple (Well-Worn)', 'market_hash_name': 'AK-47 | Baroque Purple (Well-Worn)', 'commodity': 0}",$2.71
AK-47 | Black Laminate (Battle-Scarred),AK-47 | Black Laminate (Battle-Scarred),33,2476,$24.76,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4901879796', 'instanceid': '519977179', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpot7HxfDhoyszJemkV4N27q4KcqP_xMq3I2GhTupQpi7DCrY2m3AzkrkZrZWz3cdCRcQBraQvX_lPtxOjugJO07svXiSw0Sdo_N6Y', 'tradable': 1, 'name': 'AK-47 | Black Laminate (Battle-Scarred)', 'name_color': 'D2D2D2', 'type': 'Mil-Spec Grade Rifle', 'market_name': 'AK-47 | Black Laminate (Battle-Scarred)', 'market_hash_name': 'AK-47 | Black Laminate (Battle-Scarred)', 'commodity': 0}",$23.69
AK-47 | Black Laminate (Factory New),AK-47 | Black Laminate (Factory New),7,15687,$156.87,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4900119050', 'instanceid': '480085569', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpot7HxfDhoyszJemkV4N27q4KcqPv9NLPF2GgEuJFyi-uTotT03A3h_hZlYWv2IdPAcAY8Y1vU-gPrw7rvjJ6-7ZnXiSw034A6uhk', 'tradable': 1, 'name': 'AK-47 | Black Laminate (Factory New)', 'name_color': 'D2D2D2', 'type': 'Mil-Spec Grade Rifle', 'market_name': 'AK-47 | Black Laminate (Factory New)', 'market_hash_name': 'AK-47 | Black Laminate (Factory New)', 'commodity': 0}",$150.05
AK-47 | Black Laminate (Field-Tested),AK-47 | Black Laminate (Field-Tested),157,2280,$22.80,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '3203699860', 'instanceid': '519977179', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpot7HxfDhoyszJemkV4N27q4KcqPrxN7LEmyUDsJIh27-YpYmmiVDm_UFuZ2vzJYPDJlRsYw2C8lC5w-fu0Je_6ZrB1zI97TOUU9Z0', 'tradable': 1, 'name': 'AK-47 | Black Laminate (Field-Tested)', 'name_color': 'D2D2D2', 'type': 'Mil-Spec Grade Rifle', 'market_name': 'AK-47 | Black Laminate (Field-Tested)', 'market_hash_name': 'AK-47 | Black Laminate (Field-Tested)', 'commodity': 0}",$21.81
AK-47 | Black Laminate (Minimal Wear),AK-47 | Black Laminate (Minimal Wear),182,2500,$25.00,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '310777109', 'instanceid': '519977179', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpot7HxfDhoyszJemkV4N27q4KcqPv9NLPF2GgEuJFyi-uTotT03A3h_hZlYWv2IdPAcAY8Y1vU-gPrw7rvjJ6-7ZnXiSw034A6uhk', 'tradable': 1, 'name': 'AK-47 | Black Laminate (Minimal Wear)', 'name_color': 'D2D2D2', 'type': 'Mil-Spec Grade Rifle', 'market_name': 'AK-47 | Black Laminate (Minimal Wear)', 'market_hash_name': 'AK-47 | Black Laminate (Minimal Wear)', 'commodity': 0}",$23.92
AK-47 | Black Laminate (Well-Worn),AK-47 | Black Laminate (Well-Worn),25,2274,$22.74,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4897802712', 'instanceid': '519977179', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpot7HxfDhoyszJemkV4N27q4KcqPrxN7LEmyUDsJIh27-YpYmmiVDm_UFuZ2vzJYPDJlRsYw2C8lC5w-fu0Je_6ZrB1zI97TOUU9Z0', 'tradable': 1, 'name': 'AK-47 | Black Laminate (Well-Worn)', 'name_color': 'D2D2D2', 'type': 'Mil-Spec Grade Rifle', 'market_name': 'AK-47 | Black Laminate (Well-Worn)', 'market_hash_name': 'AK-47 | Black Laminate (Well-Worn)', 'commodity': 0}",$21.76
