name,hash_name,sell_listings,sell_price,sell_price_text,app_icon,app_name,asset_description,sale_price_text
MAG-7 | Carbon Fiber (Factory New),MAG-7 | Carbon Fiber (Factory New),1894,43,$0.43,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4141779475', 'instanceid': '480085569', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou7uifDhh3szLcC9A49KJkomJkuXLP7LWnn8fupcni-jDodiljQKx_UNoYjv2doLHcg9oaFjX_Fi7kL_ngJLu786cyWwj5HenT0t9SA', 'tradable': 1, 'name': 'MAG-7 | Carbon Fiber (Factory New)', 'name_color': 'D2D2D2', 'type': 'Industrial Grade Shotgun', 'market_name': 'MAG-7 | Carbon Fiber (Factory New)', 'market_hash_name': 'MAG-7 | Carbon Fiber (Factory New)', 'commodity': 0}",$0.42
MAG-7 | Carbon Fiber (Minimal Wear),MAG-7 | Carbon Fiber (Minimal Wear),234,42,$0.42,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4902765300', 'instanceid': '519977179', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou7uifDhh3szLcC9A49KJkomJkuXLP7LWnn8fupcni-jDodiljQKx_UNoYjv2doLHcg9oaFjX_Fi7kL_ngJLu786cyWwj5HenT0t9SA', 'tradable': 1, 'name': 'MAG-7 | Carbon Fiber (Minimal Wear)', 'name_color': 'D2D2D2', 'type': 'Industrial Grade Shotgun', 'market_name': 'MAG-7 | Carbon Fiber (Minimal Wear)', 'market_hash_name': 'MAG-7 | Carbon Fiber (Minimal Wear)', 'commodity': 0}",$0.41
MAG-7 | Chainmail (Factory New),MAG-7 | Chainmail (Factory New),147,1158,$11.58,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '3608084300', 'instanceid': '519977179', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou7uifDhh3szLeTxL4tG3nYy0m_7zO6-fkz1VvsAn3rHHoo6g0QSy_Uc9NWv7JIPDdw88ZlmB-Ve6l--9h5S0v4OJlyWY1hvH5w', 'tradable': 1, 'name': 'MAG-7 | Chainmail (Factory New)', 'name_color': 'D2D2D2', 'type': 'Industrial Grade Shotgun', 'market_name': 'MAG-7 | Chainmail (Factory New)', 'market_hash_name': 'MAG-7 | Chainmail (Factory New)', 'commodity': 0}",$11.08
MAG-7 | Chainmail (Field-Tested),MAG-7 | Chainmail (Field-Tested),34,1015,$10.15,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '3608084465', 'instanceid': '519977179', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou7uifDhh3szLeTxL4tG3nYy0mvLwOq7c2DlV7pUo0-iWp9Xwigfj-kBvMD_0Jo6SJwQ6MluF-we5x-_mgse5uM7XiSw0EF6k-8g', 'tradable': 1, 'name': 'MAG-7 | Chainmail (Field-Tested)', 'name_color': 'D2D2D2', 'type': 'Industrial Grade Shotgun', 'market_name': 'MAG-7 | Chainmail (Field-Tested)', 'market_hash_name': 'MAG-7 | Chainmail (Field-Tested)', 'commodity': 0}",$9.71
MAG-7 | Chainmail (Minimal Wear),MAG-7 | Chainmail (Minimal Wear),160,1134,$11.34,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '3608083932', 'instanceid': '519977179', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou7uifDhh3szLeTxL4tG3nYy0m_7zO6-fkz1VvsAn3rHHoo6g0QSy_Uc9NWv7JIPDdw88ZlmB-Ve6l--9h5S0v4OJlyWY1hvH5w', 'tradable': 1, 'name': 'MAG-7 | Chainmail (Minimal Wear)', 'name_color': 'D2D2D2', 'type': 'Industrial Grade Shotgun', 'market_name': 'MAG-7 | Chainmail (Minimal Wear)', 'market_hash_name': 'MAG-7 | Chainmail (Minimal Wear)', 'commodity': 0}",$10.85
MAG-7 | Cinquedea (Battle-Scarred),MAG-7 | Cinquedea (Battle-Scarred),1,61059,$610.59,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '3608226556', 'instanceid': '519977179', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou7uifDhnwMzFcDoV09u6lZOYqP_xMq3I2GpS6p10ierApI-j2QOwr0M5Y22mIYWTcVQ9NQnU81jvwL3qgJ667pvXiSw07apaUAY', 'tradable': 1, 'name': 'MAG-7 | Cinquedea (Battle-Scarred)', 'name_color': 'D2D2D2', 'type': 'Classified Shotgun', 'market_name': 'MAG-7 | Cinquedea (Battle-Scarred)', 'market_hash_name': 'MAG-7 | Cinquedea (Battle-Scarred)', 'commodity': 0}",$584.05
MAG-7 | Cinquedea (Factory New),MAG-7 | Cinquedea (Factory New),2,79423,$794.23,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '3608141274', 'instanceid': '480085569', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou7uifDhnwMzFcDoV09u6lZOYqPv9NLPF2GlU6cF0jLnAo47x2gCx_BE9YDynJIOUIARsYVHSqVO5wO_m1sO8u5jXiSw0-UWPhRk', 'tradable': 1, 'name': 'MAG-7 | Cinquedea (Factory New)', 'name_color': 'D2D2D2', 'type': 'Classified Shotgun', 'market_name': 'MAG-7 | Cinquedea (Factory New)', 'market_hash_name': 'MAG-7 | Cinquedea (Factory New)', 'commodity': 0}",$759.70
MAG-7 | Cinquedea (Field-Tested),MAG-7 | Cinquedea (Field-Tested),5,66985,$669.85,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '3608096506', 'instanceid': '519977179', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou7uifDhnwMzFcDoV09u6lZOYqPrxN7LEmyVVsZByjO2Qoo-hjg3i_BZpN2H2dYfEIVI2MgrZqwPql7vmjJ--v5rB1zI97aQwz9Uw', 'tradable': 1, 'name': 'MAG-7 | Cinquedea (Field-Tested)', 'name_color': 'D2D2D2', 'type': 'Classified Shotgun', 'market_name': 'MAG-7 | Cinquedea (Field-Tested)', 'market_hash_name': 'MAG-7 | Cinquedea (Field-Tested)', 'commodity': 0}",$640.73
MAG-7 | Cinquedea (Minimal Wear),MAG-7 | Cinquedea (Minimal Wear),2,113597,"$1,135.97",https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '3608113832', 'instanceid': '519977179', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou7uifDhnwMzFcDoV09u6lZOYqPv9NLPF2GlU6cF0jLnAo47x2gCx_BE9YDynJIOUIARsYVHSqVO5wO_m1sO8u5jXiSw0-UWPhRk', 'tradable': 1, 'name': 'MAG-7 | Cinquedea (Minimal Wear)', 'name_color': 'D2D2D2', 'type': 'Classified Shotgun', 'market_name': 'MAG-7 | Cinquedea (Minimal Wear)', 'market_hash_name': 'MAG-7 | Cinquedea (Minimal Wear)', 'commodity': 0}","$1,086.58"
MAG-7 | Cobalt Core (Battle-Scarred),MAG-7 | Cobalt Core (Battle-Scarred),122,17,$0.17,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4902761771', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou7uifDhjxszFcDoV09GvhoOOmfLLO77QgHIfvMBy3-rCrNim3wG1qRY5Nj-nJo7GIARvM1vSq1Lqkr3njJ69uJnBzGwj5HdECd3AJQ', 'tradable': 1, 'name': 'MAG-7 | Cobalt Core (Battle-Scarred)', 'name_color': 'D2D2D2', 'type': 'Mil-Spec Grade Shotgun', 'market_name': 'MAG-7 | Cobalt Core (Battle-Scarred)', 'market_hash_name': 'MAG-7 | Cobalt Core (Battle-Scarred)', 'commodity': 0}",$0.16
