name,hash_name,sell_listings,sell_price,sell_price_text,app_icon,app_name,asset_description,sale_price_text
Glock-18 | Night (Minimal Wear),Glock-18 | Night (Minimal Wear),233,163,$1.63,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '519983457', 'instanceid': '302028390', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposbaqKAxfwPz3fzRF5MiJmImMn-O6Nu6Hk2oIuscliLHCpNWk3FXjrUY6Zzz0LI-RegU9YFvY_lTvwbzr1Ij84soKgzA3DA', 'tradable': 1, 'name': 'Glock-18 | Night (Minimal Wear)', 'name_color': 'D2D2D2', 'type': 'Industrial Grade Pistol', 'market_name': 'Glock-18 | Night (Minimal Wear)', 'market_hash_name': 'Glock-18 | Night (Minimal Wear)', 'commodity': 0}",$1.56
Glock-18 | Night (Well-Worn),Glock-18 | Night (Well-Worn),115,89,$0.89,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '519990851', 'instanceid': '302028390', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposbaqKAxfwPz3fzRF5MiJmYWPnuL5fb7TxG0D7cYk27zCotin2Fay8kA_NmzwI4WTcwZvYwzY_lntwbzv08Oi_MOe5mNtCOI', 'tradable': 1, 'name': 'Glock-18 | Night (Well-Worn)', 'name_color': 'D2D2D2', 'type': 'Industrial Grade Pistol', 'market_name': 'Glock-18 | Night (Well-Worn)', 'market_hash_name': 'Glock-18 | Night (Well-Worn)', 'commodity': 0}",$0.86
Glock-18 | Nuclear Garden (Battle-Scarred),Glock-18 | Nuclear Garden (Battle-Scarred),108,241,$2.41,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4903584814', 'instanceid': '302028390', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposbaqKAxf0v73fyhB4Nm3hr-YnOL4P6jukXlU7ctOguzA45W7i1Hh-kFqaz2gJdSUcwY_aFCCq1Hvx7u805fvu8uanXpg6HEntnrcmwv3308IspNsBQ', 'tradable': 1, 'name': 'Glock-18 | Nuclear Garden (Battle-Scarred)', 'name_color': 'D2D2D2', 'type': 'Restricted Pistol', 'market_name': 'Glock-18 | Nuclear Garden (Battle-Scarred)', 'market_hash_name': 'Glock-18 | Nuclear Garden (Battle-Scarred)', 'commodity': 0}",$2.31
Glock-18 | Nuclear Garden (Factory New),Glock-18 | Nuclear Garden (Factory New),102,932,$9.32,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4616385833', 'instanceid': '302028390', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposbaqKAxf0v73fyhB4Nm3hr-YnOL4P6jukXlU7ctOhuDG_Zi72wO3-ERqZj_6Jo7Eclc-YVqE-Fm9ku651JHquMvNyXs1vnZz7CrVnQv330_b_rY00g', 'tradable': 1, 'name': 'Glock-18 | Nuclear Garden (Factory New)', 'name_color': 'D2D2D2', 'type': 'Restricted Pistol', 'market_name': 'Glock-18 | Nuclear Garden (Factory New)', 'market_hash_name': 'Glock-18 | Nuclear Garden (Factory New)', 'commodity': 0}",$8.92
Glock-18 | Nuclear Garden (Field-Tested),Glock-18 | Nuclear Garden (Field-Tested),178,354,$3.54,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4903293357', 'instanceid': '302028390', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposbaqKAxf0v73fyhB4Nm3hr-YnOL4P6jukXlU7ctOh-zF_Jn4xlblqkRpMj37cI7GdgBsN1vTq1jsyeq-0JW4v5TBmHNhsyR0sH7bmhGpwUYbMOFLpz4', 'tradable': 1, 'name': 'Glock-18 | Nuclear Garden (Field-Tested)', 'name_color': 'D2D2D2', 'type': 'Restricted Pistol', 'market_name': 'Glock-18 | Nuclear Garden (Field-Tested)', 'market_hash_name': 'Glock-18 | Nuclear Garden (Field-Tested)', 'commodity': 0}",$3.39
Glock-18 | Nuclear Garden (Minimal Wear),Glock-18 | Nuclear Garden (Minimal Wear),120,632,$6.32,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '3035699588', 'instanceid': '302028390', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposbaqKAxf0v73fyhB4Nm3hr-YnOL4P6jukXlU7ctOhuDG_Zi72wO3-ERqZj_6Jo7Eclc-YVqE-Fm9ku651JHquMvNyXs1vnZz7CrVnQv330_b_rY00g', 'tradable': 1, 'name': 'Glock-18 | Nuclear Garden (Minimal Wear)', 'name_color': 'D2D2D2', 'type': 'Restricted Pistol', 'market_name': 'Glock-18 | Nuclear Garden (Minimal Wear)', 'market_hash_name': 'Glock-18 | Nuclear Garden (Minimal Wear)', 'commodity': 0}",$6.05
Glock-18 | Nuclear Garden (Well-Worn),Glock-18 | Nuclear Garden (Well-Worn),30,410,$4.10,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '3036793188', 'instanceid': '302028390', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposbaqKAxf0v73fyhB4Nm3hr-YnOL4P6jukXlU7ctOh-zF_Jn4xlblqkRpMj37cI7GdgBsN1vTq1jsyeq-0JW4v5TBmHNhsyR0sH7bmhGpwUYbMOFLpz4', 'tradable': 1, 'name': 'Glock-18 | Nuclear Garden (Well-Worn)', 'name_color': 'D2D2D2', 'type': 'Restricted Pistol', 'market_name': 'Glock-18 | Nuclear Garden (Well-Worn)', 'market_hash_name': 'Glock-18 | Nuclear Garden (Well-Worn)', 'commodity': 0}",$3.93
Glock-18 | Off World (Battle-Scarred),Glock-18 | Off World (Battle-Scarred),3755,9,$0.09,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4901474503', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposbaqKAxf0Ob3djFN79eJnY6PnvD7DLPUl31IpsYo3bGS9tig3QPm_EY_ZD3xdtTBewQ5Z1mC81Hrwee6gJXp6pXIySd9-n51baP0Zks', 'tradable': 1, 'name': 'Glock-18 | Off World (Battle-Scarred)', 'name_color': 'D2D2D2', 'type': 'Mil-Spec Grade Pistol', 'market_name': 'Glock-18 | Off World (Battle-Scarred)', 'market_hash_name': 'Glock-18 | Off World (Battle-Scarred)', 'commodity': 0}",$0.08
Glock-18 | Off World (Factory New),Glock-18 | Off World (Factory New),386,48,$0.48,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4861289257', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposbaqKAxf0Ob3djFN79eJnY6PnvD7DLfYkWNFppYm0r_Coo-milHjr0NvNjzzIYWVdwZvN1qG_QC2xezogp6-u5nLnHN9-n516M620HI', 'tradable': 1, 'name': 'Glock-18 | Off World (Factory New)', 'name_color': 'D2D2D2', 'type': 'Mil-Spec Grade Pistol', 'market_name': 'Glock-18 | Off World (Factory New)', 'market_hash_name': 'Glock-18 | Off World (Factory New)', 'commodity': 0}",$0.46
Glock-18 | Off World (Field-Tested),Glock-18 | Off World (Field-Tested),5143,9,$0.09,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4903648825', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposbaqKAxf0Ob3djFN79eJnY6PnvD7DLbUkmJE5YtwjLGVpd6s2QKx-RI_Yzr6JtOUdQRvZ1HVrAC5wOvqhp65tcnAn3ZqpGB8sqVEHs1X', 'tradable': 1, 'name': 'Glock-18 | Off World (Field-Tested)', 'name_color': 'D2D2D2', 'type': 'Mil-Spec Grade Pistol', 'market_name': 'Glock-18 | Off World (Field-Tested)', 'market_hash_name': 'Glock-18 | Off World (Field-Tested)', 'commodity': 0}",$0.08
Glock-18 | Off World (Minimal Wear),Glock-18 | Off World (Minimal Wear),3128,11,$0.11,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4901464467', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposbaqKAxf0Ob3djFN79eJnY6PnvD7DLfYkWNFppYm0r_Coo-milHjr0NvNjzzIYWVdwZvN1qG_QC2xezogp6-u5nLnHN9-n516M620HI', 'tradable': 1, 'name': 'Glock-18 | Off World (Minimal Wear)', 'name_color': 'D2D2D2', 'type': 'Mil-Spec Grade Pistol', 'market_name': 'Glock-18 | Off World (Minimal Wear)', 'market_hash_name': 'Glock-18 | Off World (Minimal Wear)', 'commodity': 0}",$0.10
Glock-18 | Off World (Well-Worn),Glock-18 | Off World (Well-Worn),3703,9,$0.09,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '2531858037', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposbaqKAxf0Ob3djFN79eJnY6PnvD7DLbUkmJE5YtwjLGVpd6s2QKx-RI_Yzr6JtOUdQRvZ1HVrAC5wOvqhp65tcnAn3ZqpGB8sqVEHs1X', 'tradable': 1, 'name': 'Glock-18 | Off World (Well-Worn)', 'name_color': 'D2D2D2', 'type': 'Mil-Spec Grade Pistol', 'market_name': 'Glock-18 | Off World (Well-Worn)', 'market_hash_name': 'Glock-18 | Off World (Well-Worn)', 'commodity': 0}",$0.08
Glock-18 | Oxide Blaze (Battle-Scarred),Glock-18 | Oxide Blaze (Battle-Scarred),2190,8,$0.08,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4901470403', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposbaqKAxf0Ob3djFN79fnzL-ImOXmPL_UmFRZ7cRnk6eZrI6ligPkqRVkNW77JYHEdVA9YVqF-gO9kuvn1J7t7pWcnXdqvXJ2-z-DyHdEcyb9', 'tradable': 1, 'name': 'Glock-18 | Oxide Blaze (Battle-Scarred)', 'name_color': 'D2D2D2', 'type': 'Mil-Spec Grade Pistol', 'market_name': 'Glock-18 | Oxide Blaze (Battle-Scarred)', 'market_hash_name': 'Glock-18 | Oxide Blaze (Battle-Scarred)', 'commodity': 0}",$0.07
Glock-18 | Oxide Blaze (Factory New),Glock-18 | Oxide Blaze (Factory New),533,28,$0.28,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '3113368919', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgposbaqKAxf0Ob3djFN79fnzL-ImOXmPL_UmFRd4cJ5nqeXrdWl3lXk_kFvYGD6doOcewM7ZF_U_AO7wLq9h8Dq7c7LwCFm7nIn-z-DyH1H2yRG', 'tradable': 1, 'name': 'Glock-18 | Oxide Blaze (Factory New)', 'name_color': 'D2D2D2', 'type': 'Mil-Spec Grade Pistol', 'market_name': 'Glock-18 | Oxide Blaze (Factory New)', 'market_hash_name': 'Glock-18 | Oxide Blaze (Factory New)', 'commodity': 0}",$0.27
P2000 | Corticera (Factory New),P2000 | Corticera (Factory New),34,920,$9.20,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4901010325', 'instanceid': '480085569', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpovrG1eVcwg8zLZAJE7cqzmIG0h6WkY-vummJW4NE_ieqVpYj33FDh-0dkMG6ncNXDIAM8Z1zSrli7xbvmhJK8vMjMwHBquj5iuygQNvutGg', 'tradable': 1, 'name': 'P2000 | Corticera (Factory New)', 'name_color': 'D2D2D2', 'type': 'Classified Pistol', 'market_name': 'P2000 | Corticera (Factory New)', 'market_hash_name': 'P2000 | Corticera (Factory New)', 'commodity': 0}",$8.80
P2000 | Corticera (Field-Tested),P2000 | Corticera (Field-Tested),46,370,$3.70,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '527655427', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpovrG1eVcwg8zLZAJE7cqzmIG0h6WkY-vum25V4dB8xOuQoo-g31fj_xFrN2qicYWWdFI7aQnR_VPqxrvtg8Duu5_LwXZl7yg8pSGKf4NszPk', 'tradable': 1, 'name': 'P2000 | Corticera (Field-Tested)', 'name_color': 'D2D2D2', 'type': 'Classified Pistol', 'market_name': 'P2000 | Corticera (Field-Tested)', 'market_hash_name': 'P2000 | Corticera (Field-Tested)', 'commodity': 0}",$3.54
P2000 | Corticera (Minimal Wear),P2000 | Corticera (Minimal Wear),86,336,$3.36,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '527646098', 'instanceid': '480085569', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpovrG1eVcwg8zLZAJE7cqzmIG0h6WkY-vummJW4NE_ieqVpYj33FDh-0dkMG6ncNXDIAM8Z1zSrli7xbvmhJK8vMjMwHBquj5iuygQNvutGg', 'tradable': 1, 'name': 'P2000 | Corticera (Minimal Wear)', 'name_color': 'D2D2D2', 'type': 'Classified Pistol', 'market_name': 'P2000 | Corticera (Minimal Wear)', 'market_hash_name': 'P2000 | Corticera (Minimal Wear)', 'commodity': 0}",$3.22
P2000 | Dispatch (Battle-Scarred),P2000 | Dispatch (Battle-Scarred),92,342,$3.42,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4141779785', 'instanceid': '519977179', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpovrG1eVcwg8zJfAJM-dG0kZKYqOXxN4TTmn5U1810i__Yu9ihigPgrkE_YWn0d4GcdA5qaAyDqFPole3q15-8uM7NyXBhv3Iq5SvD30vgNIaNgFI', 'tradable': 1, 'name': 'P2000 | Dispatch (Battle-Scarred)', 'name_color': 'D2D2D2', 'type': 'Mil-Spec Grade Pistol', 'market_name': 'P2000 | Dispatch (Battle-Scarred)', 'market_hash_name': 'P2000 | Dispatch (Battle-Scarred)', 'commodity': 0}",$3.28
P2000 | Dispatch (Factory New),P2000 | Dispatch (Factory New),146,370,$3.70,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4141780209', 'instanceid': '480085569', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpovrG1eVcwg8zJfAJM-dG0kZKYqOXxN4TTmn5U18l4jeHVu9ymigzj8kc-Y2incIbEIwNrY1CG-we7w7zu1J7tvs-ayScw7CEl7CzD30vgrZZK2og', 'tradable': 1, 'name': 'P2000 | Dispatch (Factory New)', 'name_color': 'D2D2D2', 'type': 'Mil-Spec Grade Pistol', 'market_name': 'P2000 | Dispatch (Factory New)', 'market_hash_name': 'P2000 | Dispatch (Factory New)', 'commodity': 0}",$3.54
P2000 | Dispatch (Field-Tested),P2000 | Dispatch (Field-Tested),557,870,$8.70,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4773579384', 'instanceid': '519977179', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpovrG1eVcwg8zJfAJM-dG0kZKYqOXxN4TTmn5U18h0juDU-MKn2Qy2_EZvZTj6cISXclI8YlvWqVS7x-u7hp_tu8udn3ZqvyhzsC3YgVXp1s8sgxZJ', 'tradable': 1, 'name': 'P2000 | Dispatch (Field-Tested)', 'name_color': 'D2D2D2', 'type': 'Mil-Spec Grade Pistol', 'market_name': 'P2000 | Dispatch (Field-Tested)', 'market_hash_name': 'P2000 | Dispatch (Field-Tested)', 'commodity': 0}",$8.33
P2000 | Dispatch (Minimal Wear),P2000 | Dispatch (Minimal Wear),403,349,$3.49,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4141781283', 'instanceid': '519977179', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpovrG1eVcwg8zJfAJM-dG0kZKYqOXxN4TTmn5U18l4jeHVu9ymigzj8kc-Y2incIbEIwNrY1CG-we7w7zu1J7tvs-ayScw7CEl7CzD30vgrZZK2og', 'tradable': 1, 'name': 'P2000 | Dispatch (Minimal Wear)', 'name_color': 'D2D2D2', 'type': 'Mil-Spec Grade Pistol', 'market_name': 'P2000 | Dispatch (Minimal Wear)', 'market_hash_name': 'P2000 | Dispatch (Minimal Wear)', 'commodity': 0}",$3.34
P2000 | Dispatch (Well-Worn),P2000 | Dispatch (Well-Worn),41,345,$3.45,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4141785074', 'instanceid': '519977179', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpovrG1eVcwg8zJfAJM-dG0kZKYqOXxN4TTmn5U18h0juDU-MKn2Qy2_EZvZTj6cISXclI8YlvWqVS7x-u7hp_tu8udn3ZqvyhzsC3YgVXp1s8sgxZJ', 'tradable': 1, 'name': 'P2000 | Dispatch (Well-Worn)', 'name_color': 'D2D2D2', 'type': 'Mil-Spec Grade Pistol', 'market_name': 'P2000 | Dispatch (Well-Worn)', 'market_hash_name': 'P2000 | Dispatch (Well-Worn)', 'commodity': 0}",$3.30
P2000 | Fire Elemental (Battle-Scarred),P2000 | Fire Elemental (Battle-Scarred),34,496,$4.96,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '638243965', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpovrG1eVcwg8zLZAJSvozmxL-NnuXxDL7dk2ZU5tFwhtbJ8I3jkRrhqRc_YG6mdYWQdgM2ZljX-Ve2l-_rhpW46J3NmyY2snIq5X7ZmhPin1gSOXrhRYHq', 'tradable': 1, 'name': 'P2000 | Fire Elemental (Battle-Scarred)', 'name_color': 'D2D2D2', 'type': 'Covert Pistol', 'market_name': 'P2000 | Fire Elemental (Battle-Scarred)', 'market_hash_name': 'P2000 | Fire Elemental (Battle-Scarred)', 'commodity': 0}",$4.75
P2000 | Fire Elemental (Factory New),P2000 | Fire Elemental (Factory New),59,1488,$14.88,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '638245050', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpovrG1eVcwg8zLZAJSvozmxL-NnuXxDL7dk2ZU5tFwhtbN_Iv9nBrlrkZrN22nLdCUIQM_NF7R-QK_yOzshpG77czMzCQy6CRw5S6Pnkfkn1gSOQPxEiVv', 'tradable': 1, 'name': 'P2000 | Fire Elemental (Factory New)', 'name_color': 'D2D2D2', 'type': 'Covert Pistol', 'market_name': 'P2000 | Fire Elemental (Factory New)', 'market_hash_name': 'P2000 | Fire Elemental (Factory New)', 'commodity': 0}",$14.24
P2000 | Fire Elemental (Field-Tested),P2000 | Fire Elemental (Field-Tested),98,520,$5.20,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '3115053057', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpovrG1eVcwg8zLZAJSvozmxL-NnuXxDL7dk2ZU5tFwhtbM8Ij8nVn68kRlNTqlIYOSclQ2ZwqDrAW-wO66jJLutJXKzCNgv3JzsHvfnkPk1QYMMLIWYnsCnA', 'tradable': 1, 'name': 'P2000 | Fire Elemental (Field-Tested)', 'name_color': 'D2D2D2', 'type': 'Covert Pistol', 'market_name': 'P2000 | Fire Elemental (Field-Tested)', 'market_hash_name': 'P2000 | Fire Elemental (Field-Tested)', 'commodity': 0}",$4.98
P2000 | Fire Elemental (Minimal Wear),P2000 | Fire Elemental (Minimal Wear),86,676,$6.76,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '638247256', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpovrG1eVcwg8zLZAJSvozmxL-NnuXxDL7dk2ZU5tFwhtbN_Iv9nBrlrkZrN22nLdCUIQM_NF7R-QK_yOzshpG77czMzCQy6CRw5S6Pnkfkn1gSOQPxEiVv', 'tradable': 1, 'name': 'P2000 | Fire Elemental (Minimal Wear)', 'name_color': 'D2D2D2', 'type': 'Covert Pistol', 'market_name': 'P2000 | Fire Elemental (Minimal Wear)', 'market_hash_name': 'P2000 | Fire Elemental (Minimal Wear)', 'commodity': 0}",$6.47
